SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
TITAN,EQ,07-Jan-2026,4111.8,4225.0,4312.1,4202.0,4273.9,4273.2,4275.23,3496340,149476.44,201910, 1110864, 31.77
TMPV,EQ,07-Jan-2026,368.9,367.05,367.25,359.2,363.0,363.35,361.93,10682229,38662.7,130101, 5379806, 50.36
TRENT,EQ,07-Jan-2026,4047.6,4050.0,4071.5,3988.2,4062.0,4060.5,4032.59,1477670,59588.44,109158, 564069, 38.17
ULTRACEMCO,EQ,07-Jan-2026,12204.0,12230.0,12250.0,12078.0,12172.0,12184.0,12157.35,246825,30007.39,38228, 164978, 66.84
WIPRO,EQ,07-Jan-2026,265.6,265.0,272.5,264.5,270.35,270.8,270.12,10242615,27667.05,87098, 4521628, 44.15
ADANIENT,EQ,08-Jan-2026,2274.1,2275.0,2275.9,2205.0,2209.3,2214.0,2230.97,792800,17687.16,38536, 299188, 37.74
ADANIPORTS,EQ,08-Jan-2026,1465.3,1468.0,1489.0,1460.3,1464.0,1465.2,1475.26,1974347,29126.79,62292, 821368, 41.60
APOLLOHOSP,EQ,08-Jan-2026,7447.5,7425.0,7443.0,7325.0,7351.0,7364.5,7370.43,778407,57371.94,47069, 606562, 77.92
ASIANPAINT,EQ,08-Jan-2026,2809.4,2795.0,2804.7,2770.1,2788.0,2786.5,2782.6,620031,17252.99,55375, 333377, 53.77
AXISBANK,EQ,08-Jan-2026,1295.5,1291.1,1303.2,1283.8,1286.0,1286.8,1290.68,3949654,50977.26,152491, 2425645, 61.41
BAJAJ-AUTO,EQ,08-Jan-2026,9789.5,9799.5,9888.0,9725.0,9738.0,9760.5,9808.87,534086,52387.78,60632, 314541, 58.89
BAJAJFINSV,EQ,08-Jan-2026,2031.9,2021.0,2029.1,1989.2,2005.0,2008.9,2007.81,756940,15197.93,48122, 428069, 56.55
BAJFINANCE,EQ,08-Jan-2026,968.8,968.5,978.35,965.3,970.1,971.95,971.28,4410256,42835.8,100152, 2290353, 51.93
BEL,EQ,08-Jan-2026,415.65,415.7,422.95,414.05,415.65,415.65,418.48,22238704,93065.04,206773, 9889235, 44.47
BHARTIARTL,EQ,08-Jan-2026,2084.2,2088.0,2092.0,2055.0,2066.6,2066.3,2068.37,5534929,114482.55,206092, 4129437, 74.61
CIPLA,EQ,08-Jan-2026,1467.9,1467.9,1469.3,1458.0,1461.0,1460.6,1462.75,2651011,38777.74,101198, 1888789, 71.25
COALINDIA,EQ,08-Jan-2026,431.65,431.65,434.0,423.45,424.4,425.25,427.06,5991259,25586.17,148604, 2632786, 43.94
DRREDDY,EQ,08-Jan-2026,1242.8,1241.6,1241.6,1202.2,1206.5,1206.9,1220.87,2000942,24428.93,62968, 1069174, 53.43
EICHERMOT,EQ,08-Jan-2026,7582.5,7590.0,7601.0,7539.0,7552.5,7551.0,7565.52,459727,34780.75,44411, 300321, 65.33
ETERNAL,EQ,08-Jan-2026,280.95,280.55,287.4,279.0,283.15,283.55,283.9,38191591,108427.52,168324, 20986755, 54.95
GRASIM,EQ,08-Jan-2026,2837.1,2821.0,2831.9,2787.1,2787.1,2792.0,2800.96,437229,12246.6,33742, 256988, 58.78
HCLTECH,EQ,08-Jan-2026,1647.7,1653.3,1660.6,1635.4,1643.0,1646.7,1649.47,3266398,53878.28,137914, 1930804, 59.11
HDFCBANK,EQ,08-Jan-2026,949.05,944.7,953.0,941.4,948.0,946.7,947.59,21928849,207796.39,316595, 14341808, 65.40
HDFCLIFE,EQ,08-Jan-2026,772.35,773.0,774.35,752.65,759.9,758.15,758.74,1993731,15127.2,70380, 1164138, 58.39
HINDALCO,EQ,08-Jan-2026,938.45,934.05,934.2,898.6,903.0,903.95,909.18,6266789,56976.65,128126, 2841981, 45.35
HINDUNILVR,EQ,08-Jan-2026,2399.4,2389.0,2418.1,2368.1,2389.7,2386.7,2396.25,1163828,27888.27,80271, 633764, 54.46
ICICIBANK,EQ,08-Jan-2026,1427.7,1429.0,1442.2,1423.3,1434.9,1435.0,1435.94,14861699,213404.85,290412, 10579816, 71.19
INDIGO,EQ,08-Jan-2026,4951.0,4959.0,4992.5,4893.5,4905.0,4906.5,4937.73,1303022,64339.77,101984, 850005, 65.23
INFY,EQ,08-Jan-2026,1639.0,1638.9,1644.3,1608.6,1612.6,1613.3,1619.65,3942131,63848.67,130780, 1942792, 49.28
ITC,EQ,08-Jan-2026,341.25,341.5,345.15,339.05,340.5,340.9,341.13,36706319,125217.21,317166, 22589995, 61.54
JIOFIN,EQ,08-Jan-2026,303.5,303.3,304.3,292.15,292.65,293.55,296.41,12255998,36328.38,95213, 6662265, 54.36
JSWSTEEL,EQ,08-Jan-2026,1189.8,1190.0,1190.0,1153.9,1158.0,1155.9,1162.83,1275035,14826.44,39170, 532712, 41.78
KOTAKBANK,EQ,08-Jan-2026,2144.0,2140.1,2143.0,2118.6,2130.0,2133.0,2128.76,2296942,48896.43,86855, 1508474, 65.67
LT,EQ,08-Jan-2026,4157.0,4160.0,4169.9,3991.3,4044.7,4028.4,4076.57,2328813,94935.67,155478, 1334775, 57.32
M&M,EQ,08-Jan-2026,3748.8,3730.0,3756.8,3693.2,3715.0,3724.0,3725.81,1261005,46982.69,90546, 663692, 52.63
MARUTI,EQ,08-Jan-2026,16809.0,16808.0,16808.0,16541.0,16645.0,16664.0,16676.7,238421,39760.75,48973, 126712, 53.15
MAXHEALTH,EQ,08-Jan-2026,1034.7,1030.0,1035.1,1019.1,1030.0,1029.8,1027.69,2117653,21762.99,65941, 1251890, 59.12
NESTLEIND,EQ,08-Jan-2026,1314.8,1309.1,1315.1,1299.0,1306.0,1306.9,1305.3,555817,7255.09,36988, 326926, 58.82
NTPC,EQ,08-Jan-2026,348.85,346.75,349.8,342.2,342.5,344.4,345.05,8805975,30384.98,113854, 5224296, 59.33
ONGC,EQ,08-Jan-2026,239.06,238.2,238.89,231.0,231.2,231.42,233.24,9218488,21501.35,104877, 5011067, 54.36
POWERGRID,EQ,08-Jan-2026,264.1,264.0,265.3,257.95,259.25,259.3,260.17,11762204,30601.91,95689, 7950619, 67.59
RELIANCE,EQ,08-Jan-2026,1504.2,1500.0,1503.9,1468.8,1470.7,1470.6,1477.72,16518684,244100.38,443727, 11541052, 69.87
SBILIFE,EQ,08-Jan-2026,2070.8,2080.9,2095.5,2067.7,2081.8,2082.9,2081.7,956736,19916.4,57868, 524156, 54.79
SBIN,EQ,08-Jan-2026,1007.15,1006.6,1011.6,995.85,997.6,998.0,1001.81,6854268,68666.85,184563, 3817691, 55.70
SHRIRAMFIN,EQ,08-Jan-2026,995.85,1001.4,1002.55,981.1,992.0,992.9,993.09,3804564,37782.82,107139, 1973547, 51.87
SUNPHARMA,EQ,08-Jan-2026,1782.6,1766.0,1778.6,1757.7,1760.0,1760.7,1767.33,1910656,33767.54,73921, 1185717, 62.06
TATACONSUM,EQ,08-Jan-2026,1212.6,1212.0,1212.0,1193.0,1197.5,1197.4,1198.78,562710,6745.64,32218, 266144, 47.30
TATASTEEL,EQ,08-Jan-2026,183.8,185.45,185.87,179.55,179.9,180.12,181.41,38454951,69762.61,200933, 15080151, 39.22
TCS,EQ,08-Jan-2026,3295.6,3286.9,3286.9,3182.0,3196.0,3203.9,3211.48,4159336,133576.36,191554, 2332774, 56.09
TECHM,EQ,08-Jan-2026,1625.2,1625.0,1632.8,1574.5,1575.9,1577.9,1593.93,1657201,26414.58,69892, 885834, 53.45
TITAN,EQ,08-Jan-2026,4273.2,4273.2,4303.2,4239.0,4242.2,4249.0,4270.85,1055725,45088.45,78371, 506472, 47.97
TMPV,EQ,08-Jan-2026,363.35,363.3,365.35,358.0,358.0,359.45,360.86,7353203,26534.48,129887, 3812772, 51.85
TRENT,EQ,08-Jan-2026,4060.5,4078.8,4094.5,3980.0,3980.0,3990.4,4020.25,863189,34702.32,71856, 377693, 43.76
ULTRACEMCO,EQ,08-Jan-2026,12184.0,12165.0,12188.0,12034.0,12064.0,12064.0,12077.89,229175,27679.5,33781, 156045, 68.09
WIPRO,EQ,08-Jan-2026,270.8,270.9,270.9,261.35,261.9,262.2,264.82,9269522,24547.64,100744, 4847203, 52.29
ADANIENT,EQ,09-Jan-2026,2214.0,2214.1,2216.0,2145.0,2156.6,2153.7,2173.43,1570376,34131.02,64331, 549089, 34.97
ADANIPORTS,EQ,09-Jan-2026,1465.2,1463.0,1463.0,1431.0,1434.4,1435.9,1443.48,2280396,32917.09,70295, 1206020, 52.89
APOLLOHOSP,EQ,09-Jan-2026,7364.5,7348.0,7360.5,7225.0,7255.0,7256.5,7290.99,312461,22781.51,37958, 175235, 56.08
ASIANPAINT,EQ,09-Jan-2026,2786.5,2789.9,2856.7,2786.2,2838.9,2825.5,2829.32,1657381,46892.69,80763, 868646, 52.41
AXISBANK,EQ,09-Jan-2026,1286.8,1286.8,1295.3,1270.1,1274.5,1272.0,1275.12,5531427,70532.59,79116, 4395938, 79.47
BAJAJ-AUTO,EQ,09-Jan-2026,9760.5,9760.5,9830.0,9538.0,9578.5,9562.5,9663.19,250994,24254.02,32883, 126233, 50.29
BAJAJFINSV,EQ,09-Jan-2026,2008.9,2008.9,2014.2,1981.2,1989.1,1992.4,1993.32,1143760,22798.8,50014, 737027, 64.44
BAJFINANCE,EQ,09-Jan-2026,971.95,970.1,983.0,953.7,961.5,959.6,967.76,7598970,73539.69,173067, 4671325, 61.47
BEL,EQ,09-Jan-2026,415.65,417.0,424.55,415.85,417.95,418.65,420.33,22963210,96520.18,227495, 9272069, 40.38
BHARTIARTL,EQ,09-Jan-2026,2066.3,2070.2,2084.0,2023.2,2031.1,2027.1,2045.01,4165409,85183.16,173389, 2681458, 64.37
CIPLA,EQ,09-Jan-2026,1460.6,1464.7,1468.3,1456.1,1466.0,1465.7,1463.2,1804271,26400.01,55520, 1284294, 71.18
COALINDIA,EQ,09-Jan-2026,425.25,423.7,428.35,417.2,419.9,418.35,422.0,7306605,30833.6,99669, 3591940, 49.16
DRREDDY,EQ,09-Jan-2026,1206.9,1207.0,1216.4,1203.6,1212.9,1210.1,1210.67,1390935,16839.59,51500, 822330, 59.12
EICHERMOT,EQ,09-Jan-2026,7551.0,7582.0,7613.5,7486.0,7510.0,7507.0,7560.26,474627,35883.04,50025, 292726, 61.67
ETERNAL,EQ,09-Jan-2026,283.55,283.4,292.9,281.65,284.7,284.35,287.54,55851766,160598.75,202442, 28481861, 51.00
GRASIM,EQ,09-Jan-2026,2792.0,2799.8,2807.9,2766.7,2773.0,2776.9,2782.3,556140,15473.48,49270, 350898, 63.10
HCLTECH,EQ,09-Jan-2026,1646.7,1647.1,1675.0,1647.1,1662.1,1661.4,1664.49,3281306,54617.03,122218, 1916808, 58.42
HDFCBANK,EQ,09-Jan-2026,946.7,945.0,950.6,933.3,939.0,939.0,940.91,38183839,359275.36,324301, 30938163, 81.02
HDFCLIFE,EQ,09-Jan-2026,758.15,758.2,760.75,747.7,750.0,749.9,752.2,3267663,24579.46,86568, 2077206, 63.57
HINDALCO,EQ,09-Jan-2026,903.95,902.0,908.45,894.0,904.0,900.95,899.64,4320582,38869.69,84223, 2200669, 50.93
HINDUNILVR,EQ,09-Jan-2026,2386.7,2382.0,2386.0,2361.0,2369.2,2372.6,2373.49,1189464,28231.78,61161, 658472, 55.36
ICICIBANK,EQ,09-Jan-2026,1435.0,1427.1,1429.5,1401.5,1405.0,1404.3,1407.82,12555636,176760.65,176569, 8994277, 71.64
INDIGO,EQ,09-Jan-2026,4906.5,4924.0,4924.0,4833.0,4842.0,4844.0,4861.28,1257421,61126.81,86319, 819861, 65.20
INFY,EQ,09-Jan-2026,1613.3,1610.0,1631.3,1607.0,1616.9,1614.1,1616.35,6816681,110181.32,131498, 4725239, 69.32
ITC,EQ,09-Jan-2026,340.9,340.9,341.0,336.1,338.25,337.15,338.09,35193201,118984.99,430291, 24632319, 69.99
JIOFIN,EQ,09-Jan-2026,293.55,292.0,294.6,286.15,287.55,287.25,290.17,11375541,33008.05,115936, 5119414, 45.00
JSWSTEEL,EQ,09-Jan-2026,1155.9,1160.0,1170.7,1154.4,1160.2,1158.8,1160.86,1387896,16111.57,36443, 744483, 53.64
KOTAKBANK,EQ,09-Jan-2026,2133.0,2133.0,2133.0,2116.0,2127.9,2126.8,2123.61,2063923,43829.74,64212, 1537984, 74.52
LT,EQ,09-Jan-2026,4028.4,4029.0,4094.0,4006.2,4019.8,4025.2,4036.45,1718127,69351.41,88250, 868326, 50.54
M&M,EQ,09-Jan-2026,3724.0,3712.1,3748.5,3667.1,3679.0,3677.3,3696.91,1235928,45691.17,80815, 679319, 54.96
MARUTI,EQ,09-Jan-2026,16664.0,16663.0,16704.0,16417.0,16500.0,16501.0,16512.7,286302,47276.19,54207, 188745, 65.93
MAXHEALTH,EQ,09-Jan-2026,1029.8,1028.3,1032.8,1008.0,1017.1,1017.2,1017.2,2573775,26180.41,61173, 1688832, 65.62
NESTLEIND,EQ,09-Jan-2026,1306.9,1306.9,1310.8,1290.1,1299.0,1299.1,1298.25,1194489,15507.48,40483, 701348, 58.72
NTPC,EQ,09-Jan-2026,344.4,344.4,344.4,334.4,336.5,336.0,337.79,10161744,34325.23,113153, 5490414, 54.03
ONGC,EQ,09-Jan-2026,231.42,232.29,238.25,232.0,234.1,234.09,234.53,12706408,29800.05,156687, 6340712, 49.90
POWERGRID,EQ,09-Jan-2026,259.3,260.3,263.8,256.25,259.1,258.0,259.93,14100782,36652.6,87164, 9695748, 68.76
RELIANCE,EQ,09-Jan-2026,1470.6,1465.0,1479.9,1465.0,1476.0,1475.3,1472.13,8335311,122706.73,237412, 4678450, 56.13
SBILIFE,EQ,09-Jan-2026,2082.9,2093.8,2093.9,2065.0,2075.0,2070.0,2076.47,455165,9451.35,47519, 213432, 46.89
SBIN,EQ,09-Jan-2026,998.0,996.0,1008.0,994.0,1000.05,1000.5,1001.78,7809460,78233.68,127785, 4272745, 54.71
SHRIRAMFIN,EQ,09-Jan-2026,992.9,987.0,993.2,961.0,977.3,975.4,978.09,6949168,67968.94,162763, 4364615, 62.81
SUNPHARMA,EQ,09-Jan-2026,1760.7,1765.2,1765.2,1727.0,1737.0,1729.9,1736.65,1585689,27537.81,49564, 1059053, 66.79
TATACONSUM,EQ,09-Jan-2026,1197.4,1197.3,1207.8,1173.8,1178.9,1175.9,1187.35,555547,6596.3,28651, 268035, 48.25
TATASTEEL,EQ,09-Jan-2026,180.12,179.05,181.5,177.33,178.5,178.4,179.22,25318701,45376.82,131450, 13341486, 52.69
TCS,EQ,09-Jan-2026,3203.9,3191.0,3229.7,3191.0,3212.6,3207.8,3209.44,1938673,62220.6,134640, 1163231, 60.00
TECHM,EQ,09-Jan-2026,1577.9,1583.0,1606.4,1578.1,1583.2,1582.2,1585.41,1410053,22355.1,61199, 843742, 59.84
TITAN,EQ,09-Jan-2026,4249.0,4231.0,4279.0,4183.1,4205.0,4201.8,4214.65,883117,37220.3,64035, 556636, 63.03
TMPV,EQ,09-Jan-2026,359.45,358.0,359.75,352.2,355.15,354.15,355.63,8018768,28516.98,138083, 3825081, 47.70
TRENT,EQ,09-Jan-2026,3990.4,3980.0,4009.0,3951.0,3983.0,3972.9,3982.78,768954,30625.75,65701, 316523, 41.16
ULTRACEMCO,EQ,09-Jan-2026,12064.0,12058.0,12065.0,11852.0,11914.0,11937.0,11938.51,263833,31497.73,35330, 161991, 61.40
WIPRO,EQ,09-Jan-2026,262.2,261.35,263.95,260.45,262.5,261.95,262.19,4735387,12415.7,57177, 2093976, 44.22
ADANIENT,EQ,09-Feb-2026,2226.4,2250.0,2288.0,2240.0,2250.4,2250.1,2261.5,1650899,37335.14,50286, 634947, 38.46
ADANIPORTS,EQ,09-Feb-2026,1550.7,1575.9,1583.9,1554.5,1557.0,1561.7,1564.02,1761025,27542.78,54926, 810643, 46.03
APOLLOHOSP,EQ,09-Feb-2026,7152.5,7199.0,7280.0,7163.5,7220.0,7211.0,7226.74,412161,29785.81,38989, 240175, 58.27
ASIANPAINT,EQ,09-Feb-2026,2401.1,2404.0,2426.2,2396.8,2416.5,2417.4,2412.27,669839,16158.29,66718, 408210, 60.94
AXISBANK,EQ,09-Feb-2026,1341.6,1350.0,1350.0,1330.7,1341.0,1341.4,1340.56,4077536,54661.85,109591, 2879691, 70.62
BAJAJ-AUTO,EQ,09-Feb-2026,9518.5,9598.0,9626.5,9505.0,9580.0,9590.0,9573.31,171033,16373.51,24984, 101743, 59.49
BAJAJFINSV,EQ,09-Feb-2026,2024.2,2026.9,2032.0,2018.8,2025.1,2024.6,2024.39,431032,8725.79,30474, 247983, 57.53
BAJFINANCE,EQ,09-Feb-2026,981.7,988.0,988.0,971.6,981.2,983.15,979.91,4852548,47550.6,126486, 2972521, 61.26
BEL,EQ,09-Feb-2026,429.65,432.0,439.6,429.5,437.0,437.3,436.71,12162696,53116.13,129836, 6506826, 53.50
BHARTIARTL,EQ,09-Feb-2026,2038.4,2051.2,2055.2,2028.7,2038.2,2038.2,2043.03,7570161,154660.83,258448, 5555403, 73.39
CIPLA,EQ,09-Feb-2026,1330.0,1338.0,1352.0,1328.0,1348.0,1342.5,1335.54,1936551,25863.33,74010, 1307498, 67.52
COALINDIA,EQ,09-Feb-2026,432.8,434.0,434.8,429.8,431.45,431.7,431.63,4512635,19477.86,79215, 2557694, 56.68
DRREDDY,EQ,09-Feb-2026,1241.2,1260.0,1278.8,1243.5,1276.0,1275.5,1266.73,2111316,26744.68,60588, 1329956, 62.99
EICHERMOT,EQ,09-Feb-2026,7177.5,7116.0,7219.5,7063.5,7209.0,7195.5,7171.2,314215,22532.99,40369, 175072, 55.72
ETERNAL,EQ,09-Feb-2026,283.55,286.0,289.4,283.0,288.7,288.85,287.44,18816048,54085.27,194992, 11105383, 59.02
GRASIM,EQ,09-Feb-2026,2836.9,2859.9,2939.8,2846.5,2925.0,2926.3,2903.52,681768,19795.28,46314, 345846, 50.73
HCLTECH,EQ,09-Feb-2026,1593.7,1600.4,1619.9,1594.4,1595.1,1602.0,1601.57,1863558,29846.22,63524, 1305446, 70.05
HDFCBANK,EQ,09-Feb-2026,941.1,945.0,950.0,935.35,938.8,937.25,938.27,23947829,224695.73,274371, 17666012, 73.77
HDFCLIFE,EQ,09-Feb-2026,703.5,704.5,711.95,702.5,707.3,707.9,707.27,4093084,28949.12,73521, 3019450, 73.77
HINDALCO,EQ,09-Feb-2026,942.55,960.5,970.7,948.3,963.6,964.25,961.55,5294536,50909.74,99650, 3267647, 61.72
HINDUNILVR,EQ,09-Feb-2026,2424.2,2425.0,2439.0,2402.0,2430.0,2435.0,2424.79,958484,23241.26,51331, 529906, 55.29
ICICIBANK,EQ,09-Feb-2026,1406.1,1413.5,1414.0,1388.8,1395.1,1396.3,1396.52,7889742,110181.93,201425, 5573517, 70.64
INDIGO,EQ,09-Feb-2026,4909.4,4895.0,4978.1,4888.7,4952.1,4964.1,4958.62,538869,26720.47,34333, 182343, 33.84
INFY,EQ,09-Feb-2026,1507.1,1522.1,1528.0,1493.0,1497.0,1497.2,1501.27,8294615,124524.82,217667, 5553334, 66.95
ITC,EQ,09-Feb-2026,325.8,327.95,328.7,321.65,322.7,322.8,323.66,20059198,64923.54,169853, 10459781, 52.14
JIOFIN,EQ,09-Feb-2026,268.1,270.55,271.4,268.75,269.0,269.25,269.97,8211716,22169.25,78132, 5168061, 62.94
JSWSTEEL,EQ,09-Feb-2026,1236.2,1248.5,1254.7,1235.1,1244.0,1245.0,1244.67,1503210,18710.02,49220, 721369, 47.99
KOTAKBANK,EQ,09-Feb-2026,422.35,430.0,434.9,424.2,427.75,428.8,428.43,22538542,96561.99,206232, 14298724, 63.44
LT,EQ,09-Feb-2026,4068.1,4073.9,4124.7,4062.4,4109.0,4113.6,4108.26,1830267,75192.21,92278, 1274824, 69.65
M&M,EQ,09-Feb-2026,3578.0,3593.8,3619.1,3557.1,3616.0,3609.6,3602.61,1294690,46642.67,79678, 685621, 52.96
MARUTI,EQ,09-Feb-2026,14997.0,15125.0,15126.0,14905.0,14980.0,14978.0,14982.94,200034,29970.98,35504, 107555, 53.77
MAXHEALTH,EQ,09-Feb-2026,1039.85,1040.05,1042.4,1007.6,1010.5,1010.0,1019.48,3235020,32980.35,53620, 2097112, 64.83
NESTLEIND,EQ,09-Feb-2026,1303.3,1301.0,1307.0,1290.3,1296.0,1295.6,1295.83,746303,9670.81,37736, 466467, 62.50
NTPC,EQ,09-Feb-2026,365.05,366.55,368.6,361.0,361.2,361.9,364.33,7983235,29085.55,110283, 5679383, 71.14
ONGC,EQ,09-Feb-2026,268.95,269.45,270.9,265.75,266.7,266.6,267.27,10824044,28929.89,109538, 6215484, 57.42
POWERGRID,EQ,09-Feb-2026,292.75,292.5,292.55,288.0,289.35,289.75,289.63,13114576,37983.63,75558, 9177391, 69.98
RELIANCE,EQ,09-Feb-2026,1450.8,1458.0,1465.9,1453.0,1461.2,1461.6,1462.26,5775864,84458.12,127171, 3769208, 65.26
SBILIFE,EQ,09-Feb-2026,1996.7,1996.7,2036.2,1996.7,2026.0,2024.0,2023.14,1266623,25625.6,63000, 837168, 66.09
SBIN,EQ,09-Feb-2026,1066.4,1120.0,1150.0,1100.5,1147.8,1146.0,1134.48,40852966,463466.95,670729, 21865606, 53.52
SHRIRAMFIN,EQ,09-Feb-2026,1002.5,1005.0,1067.8,1003.4,1063.0,1062.7,1041.2,8667620,90246.85,103810, 4934826, 56.93
SUNPHARMA,EQ,09-Feb-2026,1695.1,1706.7,1713.4,1696.0,1706.0,1704.6,1707.59,2647031,45200.53,79298, 2020220, 76.32
TATACONSUM,EQ,09-Feb-2026,1159.3,1159.3,1175.0,1156.0,1163.2,1167.2,1163.79,1105510,12865.85,32683, 661522, 59.84
TATASTEEL,EQ,09-Feb-2026,197.06,202.0,206.34,197.55,201.36,202.0,201.81,68967709,139182.7,316523, 21465502, 31.12
TCS,EQ,09-Feb-2026,2941.6,2959.1,2977.0,2937.5,2951.0,2948.2,2949.18,2380318,70199.76,141131, 1557664, 65.44
TECHM,EQ,09-Feb-2026,1619.9,1625.0,1636.0,1613.6,1619.0,1621.7,1622.08,933821,15147.36,61890, 573136, 61.38
TITAN,EQ,09-Feb-2026,4141.0,4200.2,4269.4,4155.0,4267.0,4257.8,4223.31,1092387,46134.85,73392, 522154, 47.80
TMPV,EQ,09-Feb-2026,369.5,370.3,379.9,369.6,377.6,377.4,376.27,8800284,33112.77,133652, 4165750, 47.34
TRENT,EQ,09-Feb-2026,4113.8,4117.0,4238.6,4097.9,4158.1,4171.2,4175.75,995086,41552.34,75244, 396638, 39.86
ULTRACEMCO,EQ,09-Feb-2026,12722.0,12809.0,13071.0,12722.0,13051.0,13048.0,12943.95,235298,30456.87,38081, 150330, 63.89
WIPRO,EQ,09-Feb-2026,230.72,231.85,232.93,229.61,230.1,230.08,230.5,9112474,21004.24,142928, 5350753, 58.72
ADANIENT,EQ,10-Feb-2026,2250.1,2259.0,2268.3,2171.0,2227.3,2228.4,2225.16,1670672,37175.08,72035, 253600, 15.18
ADANIPORTS,EQ,10-Feb-2026,1561.7,1565.0,1568.0,1525.0,1550.0,1554.7,1551.93,1643366,25503.88,56747, 563797, 34.31
APOLLOHOSP,EQ,10-Feb-2026,7211.0,7250.0,7280.5,7185.0,7216.0,7219.0,7219.84,277132,20008.48,32539, 131546, 47.47
ASIANPAINT,EQ,10-Feb-2026,2417.4,2419.0,2420.0,2386.9,2396.4,2393.6,2394.89,1513620,36249.49,68991, 1008195, 66.61
AXISBANK,EQ,10-Feb-2026,1341.4,1352.6,1360.1,1343.3,1355.1,1356.7,1354.94,5478998,74236.92,138393, 3567938, 65.12
BAJAJ-AUTO,EQ,10-Feb-2026,9590.0,9605.0,9833.5,9582.5,9762.0,9774.0,9773.82,347018,33916.93,36855, 143041, 41.22
BAJAJFINSV,EQ,10-Feb-2026,2024.6,2027.0,2033.9,2019.9,2023.0,2027.9,2025.38,717899,14540.17,44265, 453718, 63.20
BAJFINANCE,EQ,10-Feb-2026,983.15,983.15,985.15,961.3,965.3,965.6,967.94,6166752,59690.68,204992, 3752284, 60.85
BEL,EQ,10-Feb-2026,437.3,438.0,441.3,433.55,436.2,437.3,437.34,10878065,47574.24,130577, 5392722, 49.57
BHARTIARTL,EQ,10-Feb-2026,2038.2,2052.0,2057.0,2008.4,2011.5,2011.3,2028.51,9077763,184143.67,161362, 6197808, 68.27
CIPLA,EQ,10-Feb-2026,1342.5,1349.7,1358.0,1337.0,1341.1,1342.1,1346.19,1053439,14181.25,40035, 451363, 42.85
COALINDIA,EQ,10-Feb-2026,431.7,432.0,433.75,428.7,430.2,430.95,430.58,5103221,21973.3,77908, 2587054, 50.69
DRREDDY,EQ,10-Feb-2026,1275.5,1279.0,1283.5,1253.0,1255.7,1256.0,1265.45,1412804,17878.32,46039, 804294, 56.93
EICHERMOT,EQ,10-Feb-2026,7195.5,7280.0,7325.0,7201.0,7290.5,7296.0,7278.72,467662,34039.81,48127, 245235, 52.44
ETERNAL,EQ,10-Feb-2026,288.85,291.0,308.55,289.05,303.85,303.8,302.21,102621684,310137.43,392503, 50203346, 48.92
GRASIM,EQ,10-Feb-2026,2926.3,2943.0,2962.0,2919.2,2960.0,2953.9,2942.54,624992,18390.64,46856, 305998, 48.96
HCLTECH,EQ,10-Feb-2026,1602.0,1595.0,1602.4,1567.8,1569.5,1573.1,1586.43,3234785,51317.71,101563, 2105729, 65.10
HDFCBANK,EQ,10-Feb-2026,937.25,930.0,940.9,929.95,932.6,932.4,933.93,31525385,294426.15,408707, 18244866, 57.87
HDFCLIFE,EQ,10-Feb-2026,707.9,711.25,713.95,702.85,703.85,703.95,706.04,2320888,16386.42,69114, 1598976, 68.90
HINDALCO,EQ,10-Feb-2026,964.25,970.25,976.65,955.0,969.0,968.9,967.55,4101779,39686.95,69629, 2276785, 55.51
HINDUNILVR,EQ,10-Feb-2026,2435.0,2435.0,2458.1,2430.1,2449.5,2453.6,2446.37,792532,19388.28,48233, 374284, 47.23
ICICIBANK,EQ,10-Feb-2026,1396.3,1401.0,1409.5,1395.5,1404.1,1406.5,1403.57,16497628,231556.53,290456, 9390267, 56.92
INDIGO,EQ,10-Feb-2026,4964.1,4950.0,4996.0,4929.0,4965.0,4960.4,4951.38,1115549,55235.06,40873, 781715, 70.07
INFY,EQ,10-Feb-2026,1497.2,1500.0,1515.9,1491.0,1495.0,1497.8,1501.34,8657000,129971.37,193569, 4028941, 46.54
ITC,EQ,10-Feb-2026,322.8,323.0,323.55,320.75,321.25,321.4,321.76,11489090,36967.76,146227, 6004276, 52.26
JIOFIN,EQ,10-Feb-2026,269.25,270.0,274.35,269.0,270.6,270.2,272.21,12632673,34387.01,92548, 6753670, 53.46
JSWSTEEL,EQ,10-Feb-2026,1245.0,1245.0,1261.9,1236.7,1244.0,1244.1,1249.46,1150559,14375.75,34953, 485658, 42.21
KOTAKBANK,EQ,10-Feb-2026,428.8,430.8,433.9,428.2,428.45,429.3,431.38,18428055,79494.72,170922, 14407414, 78.18
LT,EQ,10-Feb-2026,4113.6,4140.0,4174.6,4122.4,4168.0,4169.0,4157.31,1890409,78590.07,92437, 1056385, 55.88
M&M,EQ,10-Feb-2026,3609.6,3616.3,3699.0,3601.0,3677.0,3675.8,3664.62,1917432,70266.64,126715, 1038059, 54.14
MARUTI,EQ,10-Feb-2026,14978.0,14999.0,15349.0,14983.0,15136.0,15146.0,15192.63,360240,54729.93,54830, 139318, 38.67
